universe_index,family,taxon,iucn_problem_state,fresh_iucn_threat_reference_present,resolution,checked_at,powo_state,powo_matched_canonical,powo_scientific_name,powo_authorship,powo_taxonomic_status,powo_accepted_name,powo_accepted_id,powo_taxon_id,powo_source_sha256,powo_error,wfo_state,wfo_matched_canonical,wfo_scientific_name,wfo_authorship,wfo_taxonomic_status,wfo_accepted_name,wfo_accepted_id,wfo_taxon_id,wfo_source_sha256,wfo_error,anthos_state,anthos_matched_canonical,anthos_scientific_name,anthos_authorship,anthos_taxonomic_status,anthos_accepted_name,anthos_accepted_id,anthos_taxon_id,anthos_source_sha256,anthos_error
2353,POACEAE,Sesleria caerulea,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546770+00:00,EXACT_CANONICAL_FOUND,Sesleria caerulea,Sesleria caerulea,(L.) Ard.,Accepted,,441982,441982,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sesleria caerulea,Sesleria caerulea,(L.) Ard.,Accepted,,,wfo-0000898775,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2357,LAMIACEAE,Sideritis camarae,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546781+00:00,EXACT_CANONICAL_FOUND,Sideritis camarae,Sideritis camarae,Pau,Synonym,,191128,191342,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sideritis camarae,Sideritis camarae,Pau,Synonym,,wfo-0000309912,wfo-0000310135,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2358,LAMIACEAE,Sideritis hirsuta,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546790+00:00,EXACT_CANONICAL_FOUND,Sideritis hirsuta,Sideritis hirsuta,L.,Accepted,,191295,191295,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sideritis hirsuta,Sideritis hirsuta,L.,Accepted,,,wfo-0000310086,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Sideritis hirsuta,Sideritis hirsuta L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:30129,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2359,LAMIACEAE,Sideritis linearifolia,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546799+00:00,EXACT_CANONICAL_FOUND,Sideritis linearifolia,Sideritis × linearifolia,Lam.,Accepted,,191448,191448,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sideritis linearifolia,Sideritis × linearifolia,Lam.,Accepted,,,wfo-0000310241,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2360,LAMIACEAE,Sideritis spinulosa,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546811+00:00,EXACT_CANONICAL_FOUND,Sideritis spinulosa,Sideritis spinulosa,Barnadez ex Asso,Accepted,,191667,191667,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sideritis spinulosa,Sideritis spinulosa,Barnadez ex Asso,Accepted,,,wfo-0000310470,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Sideritis spinulosa,Sideritis spinulosa Barnades ex Asso,Barnades ex Asso,,,,FUND. BIODIVERSIDAD:ANTHOS:91524,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2361,CARYOPHYLLACEAE,Silene boryi,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546819+00:00,EXACT_CANONICAL_FOUND,Silene boryi,Silene boryi,Boiss.,Accepted,,2485800,2485800,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene boryi,Silene boryi,Boiss.,Accepted,,,wfo-0000438864,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene boryi,Silene boryi Boiss.,Boiss.,,,,FUND. BIODIVERSIDAD:ANTHOS:21580,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2365,CARYOPHYLLACEAE,Silene conica subsp. conica,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546831+00:00,EXACT_CANONICAL_FOUND,Silene conica subsp. conica,Silene conica subsp. conica,,Accepted,,3259306,3259306,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene conica subsp. conica,Silene conica subsp. conica,,Synonym,,wfo-0000438672,wfo-0001264387,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene conica subsp. conica,Silene conica subsp. conica L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:21661,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2367,CARYOPHYLLACEAE,Silene coutinhoi,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546840+00:00,EXACT_CANONICAL_FOUND,Silene coutinhoi,Silene coutinhoi,Rothm. & P.Silva,Accepted,,2488261,2488261,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene coutinhoi,Silene coutinhoi,Rothm. & P.Silva,Synonym,,wfo-0000440391,wfo-0000440519,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene coutinhoi,Silene coutinhoi Rothm. & P. Silva,Rothm. & P. Silva,,,,FUND. BIODIVERSIDAD:ANTHOS:64864,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2368,CARYOPHYLLACEAE,Silene dioica,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546851+00:00,EXACT_CANONICAL_FOUND,Silene dioica,Silene dioica,(L.) Clairv.,Accepted,,2488209,2488209,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene dioica,Silene dioica,(L.) Clairv.,Accepted,,,wfo-0000440478,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene dioica,Silene dioica (L.) Clairv.,(L.) Clairv.,,,,FUND. BIODIVERSIDAD:ANTHOS:21609,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2371,CARYOPHYLLACEAE,Silene inaperta,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546861+00:00,EXACT_CANONICAL_FOUND,Silene inaperta,Silene inaperta,L.,Accepted,,2488108,2488108,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene inaperta,Silene inaperta,L.,Accepted,,,wfo-0000440397,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene inaperta,Silene inaperta L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:21626,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2372,CARYOPHYLLACEAE,Silene inaperta subsp. inaperta,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546876+00:00,EXACT_CANONICAL_FOUND,Silene inaperta subsp. inaperta,Silene inaperta subsp. inaperta,,Accepted,,3259370,3259370,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene inaperta subsp. inaperta,Silene inaperta subsp. inaperta,,Unchecked,,,wfo-1200108059,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene inaperta subsp. inaperta,Silene inaperta subsp. inaperta L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:1032278,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2374,CARYOPHYLLACEAE,Silene italica subsp. italica,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546887+00:00,EXACT_CANONICAL_FOUND,Silene italica subsp. italica,Silene italica subsp. italica,,Accepted,,3259369,3259369,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene italica subsp. italica,Silene italica subsp. italica,,Unchecked,,,wfo-1200108080,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene italica subsp. italica,Silene italica subsp. italica (L.) Pers.,(L.) Pers.,,,,FUND. BIODIVERSIDAD:ANTHOS:21522,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2376,CARYOPHYLLACEAE,Silene legionensis,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546931+00:00,EXACT_CANONICAL_FOUND,Silene legionensis,Silene legionensis,Lag.,Accepted,,2488694,2488694,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene legionensis,Silene legionensis,Lag.,Accepted,,,wfo-0000440847,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene legionensis,Silene legionensis Lag.,Lag.,,,,FUND. BIODIVERSIDAD:ANTHOS:21593,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2377,CARYOPHYLLACEAE,Silene mellifera,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546943+00:00,EXACT_CANONICAL_FOUND,Silene mellifera,Silene mellifera,Boiss. & Reut.,Accepted,,2488705,2488705,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene mellifera,Silene mellifera,Boiss. & Reut.,Accepted,,,wfo-0000440857,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene mellifera,Silene mellifera Boiss. & Reut.,Boiss. & Reut.,,,,FUND. BIODIVERSIDAD:ANTHOS:50868,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2380,CARYOPHYLLACEAE,Silene nutans,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546958+00:00,EXACT_CANONICAL_FOUND,Silene nutans,Silene nutans,L.,Accepted,,2488633,2488633,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene nutans,Silene nutans,L.,Accepted,,,wfo-0000440799,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene nutans,Silene nutans L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:39696,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2381,CARYOPHYLLACEAE,Silene nutans subsp. nutans,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546973+00:00,EXACT_CANONICAL_FOUND,Silene nutans subsp. nutans,Silene nutans subsp. nutans,,Accepted,,3259393,3259393,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene nutans subsp. nutans,Silene nutans subsp. nutans,,Unchecked,,,wfo-1200107939,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene nutans subsp. nutans,Silene nutans subsp. nutans L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:21523,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2383,CARYOPHYLLACEAE,Silene otites subsp. otites,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.546989+00:00,EXACT_CANONICAL_FOUND,Silene otites subsp. otites,Silene otites subsp. otites,,Accepted,,3259391,3259391,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene otites subsp. otites,Silene otites subsp. otites,,Unchecked,,,wfo-1200107802,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene otites subsp. otites,Silene otites subsp. otites (L.) Wibel,(L.) Wibel,,,,FUND. BIODIVERSIDAD:ANTHOS:1453497,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2384,CARYOPHYLLACEAE,Silene portensis subsp. portensis,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547005+00:00,EXACT_CANONICAL_FOUND,Silene portensis subsp. portensis,Silene portensis subsp. portensis,,Accepted,,3259341,3259341,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene portensis subsp. portensis,Silene portensis subsp. portensis,,Unchecked,,,wfo-1200108583,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene portensis subsp. portensis,Silene portensis subsp. portensis L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:59277,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2385,CARYOPHYLLACEAE,Silene rupestris,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547019+00:00,EXACT_CANONICAL_FOUND,Silene rupestris,Silene rupestris,L.,Synonym,,2664869,2486954,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene rupestris,Silene rupestris,L.,Synonym,,wfo-0000555624,wfo-0000439530,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene rupestris,Silene rupestris L.,L.,,,,FUND. BIODIVERSIDAD:ANTHOS:39684,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2388,CARYOPHYLLACEAE,Silene vulgaris subsp. glareosa,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547035+00:00,EXACT_CANONICAL_FOUND,Silene vulgaris subsp. glareosa,Silene vulgaris subsp. glareosa,(Jord.) Marsden-Jones & Turrill,Accepted,,2870205,2870205,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene vulgaris subsp. glareosa,Silene vulgaris subsp. glareosa,(Jord.) Marsden-Jones & Turrill,Synonym,,wfo-0000440222,wfo-0000734657,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene vulgaris subsp. glareosa,Silene vulgaris subsp. glareosa (Jord.) Marsden-Jones & Turrill,(Jord.) Marsden-Jones & Turrill,,,,FUND. BIODIVERSIDAD:ANTHOS:958953,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2389,CARYOPHYLLACEAE,Silene vulgaris subsp. prostrata,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547049+00:00,EXACT_CANONICAL_FOUND,Silene vulgaris subsp. prostrata,Silene vulgaris subsp. prostrata,(Gaudin) Schinz & Thell.,Accepted,,2870207,2870207,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene vulgaris subsp. prostrata,Silene vulgaris subsp. prostrata,(Gaudin) Schinz & Thell.,Synonym,,wfo-0000440208,wfo-0000734659,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene vulgaris subsp. prostrata,Silene vulgaris subsp. prostrata (Gaudin) Schinz & Thell. in Schinz & R. Keller,(Gaudin) Schinz & Thell. in Schinz & R. Keller,,,,FUND. BIODIVERSIDAD:ANTHOS:42172,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2390,CARYOPHYLLACEAE,Silene vulgaris subsp. vulgaris,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547066+00:00,EXACT_CANONICAL_FOUND,Silene vulgaris subsp. vulgaris,Silene vulgaris subsp. vulgaris,,Accepted,,3259358,3259358,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Silene vulgaris subsp. vulgaris,Silene vulgaris subsp. vulgaris,,Synonym,,wfo-0000440200,wfo-0001291697,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Silene vulgaris subsp. vulgaris,Silene vulgaris subsp. vulgaris (Moench) Garcke,(Moench) Garcke,,,,FUND. BIODIVERSIDAD:ANTHOS:21541,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2392,ASPHODELACEAE,Simethis mattiazzi,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547078+00:00,EXACT_CANONICAL_FOUND,Simethis mattiazzi,Simethis mattiazzi,(Vand.) Sacc.,Accepted,,287770,287770,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Simethis mattiazzi,Simethis mattiazzi,(Vand.) G.López & C.E.Jarvis,Unchecked,,,wfo-1000084686,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2393,ASPHODELACEAE,Simethis mattiazzii,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547092+00:00,EXACT_CANONICAL_NOT_FOUND,,,,,,,,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Simethis mattiazzii,Simethis mattiazzii,(Vand.) Sacc.,Accepted,,,wfo-0000739080,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Simethis mattiazzii,Simethis mattiazzii (Vand.) Sacc.,(Vand.) Sacc.,,,,FUND. BIODIVERSIDAD:ANTHOS:1123714,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2394,ASPHODELACEAE,Simethis planifolia,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547107+00:00,EXACT_CANONICAL_FOUND,Simethis planifolia,Simethis planifolia,(L.) Gren. & Godr.,Synonym,,287770,288410,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Simethis planifolia,Simethis planifolia,(L.) Gren. & Godr.,Synonym,,wfo-0000739080,wfo-0000740466,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2395,BRASSICACEAE,Sinapis alba subsp. mairei,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547123+00:00,EXACT_CANONICAL_FOUND,Sinapis alba subsp. mairei,Sinapis alba subsp. mairei,(H.Lindb.) Maire,Accepted,,2871434,2871434,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sinapis alba subsp. mairei,Sinapis alba subsp. mairei,(H.Lindb.) Maire,Accepted,,,wfo-0000735823,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Sinapis alba subsp. mairei,Sinapis alba subsp. mairei (H. Lindb.) Maire,(H. Lindb.) Maire,,,,FUND. BIODIVERSIDAD:ANTHOS:1030968,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2399,BRASSICACEAE,Sisymbrium austriacum subsp. chrysanthum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547139+00:00,EXACT_CANONICAL_FOUND,Sisymbrium austriacum subsp. chrysanthum,Sisymbrium austriacum subsp. chrysanthum,(Jord.) Rouy & Foucaud,Synonym,,2476247,2871106,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sisymbrium austriacum subsp. chrysanthum,Sisymbrium austriacum subsp. chrysanthum,(Jord.) Rouy & Foucaud,Synonym,,wfo-0000432564,wfo-0000735494,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Sisymbrium austriacum subsp. chrysanthum,Sisymbrium austriacum subsp. chrysanthum (Jord.) Rouy & Foucaud,(Jord.) Rouy & Foucaud,,,,FUND. BIODIVERSIDAD:ANTHOS:22504,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2400,BRASSICACEAE,Sisymbrium austriacum subsp. contortum,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547156+00:00,EXACT_CANONICAL_FOUND,Sisymbrium austriacum subsp. contortum,Sisymbrium austriacum subsp. contortum,(Cav.) Rouy & Foucaud,Synonym,,2474887,2871107,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sisymbrium austriacum subsp. contortum,Sisymbrium austriacum subsp. contortum,(Cav.) Rouy & Foucaud,Synonym,,wfo-0000431978,wfo-0000735495,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Sisymbrium austriacum subsp. contortum,Sisymbrium austriacum subsp. contortum (Cav.) Rouy & Foucaud,(Cav.) Rouy & Foucaud,,,,FUND. BIODIVERSIDAD:ANTHOS:50884,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2402,BRASSICACEAE,Sisymbrium macroloma,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547170+00:00,EXACT_CANONICAL_FOUND,Sisymbrium macroloma,Sisymbrium macroloma,Pomel,Accepted,,2474976,2474976,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sisymbrium macroloma,Sisymbrium macroloma,Pomel,Accepted,,,wfo-0001216512,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Sisymbrium macroloma,Sisymbrium macroloma Pomel,Pomel,,,,FUND. BIODIVERSIDAD:ANTHOS:22528,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2406,CAPRIFOLIACEAE,Sixalix atropurpurea,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547185+00:00,EXACT_CANONICAL_FOUND,Sixalix atropurpurea,Sixalix atropurpurea,(L.) Greuter & Burdet,Synonym,,2593568,2594207,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sixalix atropurpurea,Sixalix atropurpurea,(L.) Greuter & Burdet,Synonym,,wfo-0000500186,wfo-0000500753,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2413,ASTERACEAE,Sonchus aquatilis,NO_API_TAXON,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547198+00:00,EXACT_CANONICAL_FOUND,Sonchus aquatilis,Sonchus aquatilis,Pourr.,Synonym,,3062641,3062639,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sonchus aquatilis,Sonchus aquatilis,Pourr.,Accepted,,,wfo-0000135732,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_NOT_FOUND,,,,,,,,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
2416,ASTERACEAE,Sonchus asper subsp. asper,NO_EXACT_MATCH,False,KEEP_TAXONIC_RESPONSE,2026-08-19T17:29:43.547215+00:00,EXACT_CANONICAL_FOUND,Sonchus asper subsp. asper,Sonchus asper subsp. asper,,Accepted,,3266669,3266669,6ff1e084d7e1de5bce526a9952c96fbb0f13b4f2c615b0fc30c055f88bfb5483,,EXACT_CANONICAL_FOUND,Sonchus asper subsp. asper,Sonchus asper subsp. asper,(L.) Hill,Accepted,,,wfo-0000083410,ccfc7e3ca85c8b80aa96eb52d4e50e07e1811d28916b544280d8a4f1a043ba72,,EXACT_CANONICAL_FOUND,Sonchus asper subsp. asper,Sonchus asper subsp. asper (L.) Hill,(L.) Hill,,,,FUND. BIODIVERSIDAD:ANTHOS:34334,e6e19630a9415359fba90888864d17313873a984ac79a3677c1d62aac943f991,
